"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","143.454924152361","143.031287479587","139.673429067613","117.311256247727","121.236423557775","152.124626274731","153.113959982105","158.887893751699","150.198171329906","160.426560438083","183.512113491713","186.706745495451","198.579919789185","219.66427316477","269.089616543617","280.920135262776","261.815255326436","294.398908539921","192.613379598467","232.491116102922","272.911229373875","297.423328338665","313.81712403388","335.208750221667","387.327747405454","377.380442621997","397.173098771188","408.121121331779","420.409156049386","415.290798441161","472.086463311204","521.246457495851","556.812328466994","585.893666313136","654.944061752967","718.443844341399","757.948209819414","812.792483613468","840.873767417395","821.596453392897","854.926725155264","837.698803521836","903.896404853248","984.810172493354","1063.16058355022","1242.4043496628","1423.47721535484","1614.41111005118","2013.91108814055","2057.11367214871","2400.01557497263","2835.99159436476","2923.20982902345","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.084341363197","105.025604001659","104.769499318088","113.975094000617","126.979708584059","133.221981682587","115.827167754294","120.362374891111","126.372561809062","137.795531533835","148.844501518815","151.496409412266","160.395705086804","186.311786003865","231.559627383678","245.407230811631","270.282804130808","303.587007608194","330.622893355197","366.414398907571","444.888505029122","460.406876117135","454.170715379434","434.420401124124","419.530073741846","428.783488522704","436.152503683108","469.435962836345","480.711245538928","477.139503953292","499.712495405467","470.378832782087","482.790832895956","474.551771855082","506.549825827666","557.779442157027","597.293565403347","605.684213861866","534.624808103019","573.134169740735","596.432319229296","592.365963187879","626.075674099474","705.698272891685","796.211373299322","904.055173002083","1058.82761784137","1285.99362669883","1408.1899292965","1420.85358438217","1708.00157643413","1899.2489941262","1929.65599639323","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","136.141510644807","128.601610620979","131.159449026995","137.892483010486","149.573292022444","161.491654015415","162.887312761319","163.248255039765","168.547164927314","183.881098366966","196.264511665044","206.270350527299","225.319222879844","278.389429305428","345.354358747396","373.344515824422","394.59368834077","434.891468516665","463.366337434951","536.408122659632","611.35790985239","650.593063002676","631.545568934226","605.402194227788","600.159187496177","619.419972869464","635.422606382826","639.845195984288","677.125986003799","705.246371469349","765.179251740202","762.496979000757","796.850403690019","847.452332609679","918.392369774476","1017.94050616446","1098.90708174165","1146.38334845765","1117.6708325868","1089.58956898685","1159.88211507463","1148.67689959017","1151.56162828851","1273.33434037636","1471.93907963467","1712.96083508816","1986.82002780226","2413.78561416506","2840.58374400843","2798.37583730123","3320.98635340832","3814.02800962127","3965.6075174388","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6148682210698","41.2119620183546","47.4651418770063","52.3631102662722","56.7356757051101","58.8051639590643","59.5753206169453","61.0336614432901","62.0122089258905","65.2303488543527","66.5930137676383","72.5947250478814","75.250429263303","110.368903887286","134.390615576378","130.154248495532","125.350707673423","159.918301433693","214.775060865046","227.69666185619","330.07625210896","323.842737683932","237.942238434693","252.658024070667","210.668704967765","168.736440734561","194.3592991802","242.951541348076","278.224522958366","287.557608840468","340.887124252033","373.959041696818","433.968178850007","426.109689121613","437.675261573034","489.839391427389","458.598711102768","477.230505807718","449.834416581732","435.712041682953","415.467215711687","377.467770773715","348.346432041319","510.429481493685","645.493464216524","710.548362818815","736.360043001735","816.800186347382","826.827106836723","862.786720655104","1097.02433012224","1243.90950590031","1193.03905080209","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2841.30756236628","2777.17362445149","2314.06681710043","2016.12221657549","1902.75169635275","2178.19609120596","2339.67391832493","2833.09422827713","3170.7524601115","3113.11977227418","3267.34744263239","3503.27357988808","4113.75937264651","5448.76991759464","6677.83305211063","7814.00613653304","9201.6355189393","12101.6450532292","14774.7071517567","11649.4346268768","11722.0143810307","14158.0068362344","14172.2687653139","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4260.99115386511","4397.1722322215","5439.43427175202","7383.02955542829","8889.44918632728","8626.31252945135","9408.89376637773","10395.9594228338","12922.0505483937","15073.2928202437","16388.6429329566","13717.8745588153","12482.4614923959","12267.3857923907","12022.4236497196","12374.3903846176","17993.4451463591","22250.001617706","25002.002639204","26388.6625782725","33177.0549472523","35439.2484251255","39229.8205349403","39721.4107737442","43554.5968762407","50592.5277393933","49681.0986648863","44139.7876259657","45565.1579010337","49213.9670934467","46453.2457786449","45743.4301771101","50582.8285433188","64531.9894444048","74388.7086269173","80925.2199910031","90015.5277959145","106919.531389884","112028.527487542","99281.7683104289","102009.352678495","111812.968275435","103924.790928319","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2176.15573270589","2572.89650278357","2883.5565613768","2796.31265998635","2549.03293417349","1854.4108574766","1743.06741387124","2007.68453536886","2106.88200936784","2273.01105987543","2521.00690907653","2745.60394803609","3048.97693122183","3308.51235470913","3556.88621006226","4032.07209158228","4889.279990527","6080.78996403757","7165.37769860832","8986.40137598063","13073.3809967393","15463.6602764616","12082.0636849112","11446.5081773717","13827.3602570148","13946.9658871232","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","3915.57106703035","3741.93219543586","4169.22880374246","4125.53024745135","4450.06328014691","5537.6005765865","6212.56243748522","7113.46509413215","8312.17567352937","9377.79815158369","12125.9872861875","13713.3919110155","14979.0726262132","16465.1124732486","16357.4003046856","16199.1522110976","14771.5567621452","13907.5915857383","14127.5666726526","14870.0499638043","15778.5126975323","17586.3770181696","22371.6136780035","25189.7793561308","30363.6237286657","36606.7826713872","40847.0524921596","40859.9871804445","53045.8790315006","67359.4735614647","78275.1475203699","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.801114010264","159.212703596619","181.952894632587","197.863375567029","203.021765480054","208.461829200778","198.219140751497","204.65166533278","214.359477409228","233.598736759115","247.37470229931","266.57196845206","304.104308884118","366.572424552029","441.522900013944","505.894229753972","527.779971476468","594.717169106307","695.933128757155","816.94268897803","943.419087168473","747.718077533559","736.727662469596","650.152018366043","580.832828338818","573.002369633502","740.153465845471","799.216603192883","927.15280080801","935.535650580994","1037.31845800922","1098.00862459007","1102.71162064074","1021.43630003078","1138.15824395534","1217.81369096143","1332.41747047597","1197.62729154148","1414.63969309129","1386.21202154248","1275.88034551999","1285.44742952016","1362.53244931258","1662.70718580758","1881.96472120273","1948.20199738706","2128.07468795736","2416.26354908687","2827.28780294231","2861.02706700807","2822.73373914854","3044.10788758427","2902.32995755275","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.1359060263","16732.9258788308","21421.9646120756","22707.4560380278","28249.7914457976","28813.1308308869","31432.8694404664","38355.2762166492","45845.1098277337","51526.6206408108","44364.6613479079","41377.8664366944","38883.613816459","36379.1455513374","37552.055643001","52162.2689423643","63049.6621501098","68427.206617505","68574.2452564678","84289.5595438943","83727.0488033757","91651.0499568933","85421.7258336278","89415.8281214554","101963.222110443","101315.707697008","90909.1028670077","93110.9810218226","91398.311296276","82537.4464694446","82537.2638807502","88995.5906708296","108862.794246025","123263.613161822","126599.403276628","135688.799880639","170632.956214847","193892.32225785","153042.349597976","145229.837901573","163025.859027458","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","972.093095245982","835.015410176162","625.301538599629","640.165431547581","460.832255751053","476.992677956945","462.172015045522","528.177773463343","448.841362219815","321.02679648144","354.001278975189","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.159109238569","950.698884748955","1230.80981106411","1695.97281114375","1525.52611882763","1631.54098109004","1970.56995330179","2037.57022632728","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993087948722","133.846223393618","138.115436698219","138.400253652842","142.653329747513","144.484630080363","152.121570725943","157.508959836341","165.525209692551","165.04939414218","169.070662966785","177.432718001987","192.968465849174","231.12024333798","260.521411520442","301.362521787394","279.736453795942","293.706563805655","322.866943504528","407.097200307004","462.142857986016","400.163701225527","382.422239786772","371.1104102267","302.592339434734","286.329762294473","317.436873883998","242.877509162794","224.541473800938","222.930553217049","266.892255568107","222.985579202414","246.614824032984","266.599056337858","228.304988292538","234.892770959476","287.77139666992","247.450462175462","252.781788403326","243.566786035552","246.282640965874","278.987449929843","262.741819752067","317.422031691929","245.670452935406","275.476707582055","292.956518961278","379.066499645842","471.442351004328","419.090942876016","419.223813294044","457.207964959981","447.437128913523","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","275.172867096998","280.833674823261","290.426976750404","338.156227430591","617.920503006499","692.798927619702","746.955361797393","718.878549903688","830.298999172259","904.509285499957","996.432880887997","1101.39209094726","1250.10799718238","1379.75798372408","1487.24516629907","1628.75902667836","1796.79296555249","1982.56115042714","2061.64910189189","2203.12783040704","2289.08740246526","2888.30310611902","2929.30641074174","3302.8076449205","3677.22087548236","3335.19499993933","4304.05615806783","5002.54204894008","6027.32427093964","6208.59551044415","6552.48449066117","6487.56179268238","6566.64755083787","",
"Middle East & North Africa (all income levels)","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","299.137778811228","325.976052389772","350.711902905727","399.291691108068","476.844508541928","627.843831068842","1104.95479480142","1171.18176561816","1410.82573866238","1587.71111555016","1630.72993689119","2043.39458408604","2536.30229639048","2633.14459360751","2508.73493751525","2455.71085482942","2388.25680637333","2344.48940459229","2328.04454841001","2048.52065174183","1944.74902275666","1951.3776093797","2105.60116976887","2055.85109660403","2201.45724938531","2170.23639891911","2209.21372849723","2437.97529804342","2695.55537690484","2747.95444454286","2635.35788035254","2749.03198438286","3020.42163661062","2957.92310861678","2900.86937092214","3190.06733681659","3652.27817465884","4298.72977036139","4958.13568050893","5729.63776498108","7091.73400003401","6178.81385576174","7083.57880243526","8462.20001256483","8874.88186089887","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","337.569452187444","354.386897775116","369.135277097581","397.902512624129","456.851720059801","481.479490942387","520.209295978757","550.225823992703","589.777927147651","633.084476723092","670.7484507266","717.058205489079","801.090097552004","950.403962480537","1200.98335405954","1426.12718687539","1402.25626476031","1253.81791096558","1529.81735531653","1957.93429277325","2762.59420060941","3477.41879582357","2366.26177876954","1988.06442074217","2300.32245039667","2369.31224717281","1630.01934260144","1731.66793271698","2216.29503823001","2644.19760264343","3052.03217333994","3577.80816131283","4050.99945490508","5566.49945670397","5709.96627246692","3640.4278481454","4133.44835127981","4912.96560872656","5045.54813138336","5734.05609252583","6663.65243492222","6962.81001686949","7031.9710537128","6683.2280505493","7083.46852450189","7858.76216997313","8618.25138046274","9191.0573566548","9559.7931635885","7690.5463080501","8884.56010318252","9717.47306128687","9748.86868629861","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.566232951873","1047.51904961901","1196.41782490328","1234.55574698499","1144.64965826681","1392.65726438325","1494.32950555186","1604.2484624288","1589.02494925021","1659.11205073996","1701.84195870547","1844.05248876109","1987.15336050507","2136.76176918362","2356.52685221482","2156.89631690566","2056.00149594839","2093.56473157007","2073.48669520109","2126.83287154466","2206.65611561607","2391.34740333596","2434.76130579985","2517.69338901588","2642.37624902125","2752.32376875979","2871.31385320606","2920.19835677004","2895.64162666997","3112.84046692607","3251.73826078674","3470.64979545238","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","143.031741033915","134.491218465165","136.779934399339","142.683896260887","157.604744078369","169.670436071033","170.443366214601","171.029672333391","176.81385838189","192.928385329115","206.570340681824","217.217343476984","239.138077485097","296.019920105688","367.377458683812","394.516986821834","422.606067700874","466.124239605405","494.713052485794","574.56306048073","657.090531688168","702.26300474724","681.562334619145","654.863588063656","650.500720853728","671.995668612349","688.937709099921","693.376316596959","734.215372811526","766.831470138892","834.044725269622","832.206308983992","875.649143408195","935.493690273723","1019.90485904629","1131.41102315472","1222.29159368087","1277.25260381883","1245.69713857554","1215.82185868863","1298.68169906307","1287.30247039263","1291.35043411264","1430.69404155396","1658.16821613744","1935.13387023605","2251.33103626376","2741.70394368451","3231.47430529246","3184.93877538665","3793.40741892462","4366.47894822871","4544.78586188534","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2225.1113951307","2341.7370131711","1162.33092236763","1288.62872555239","1717.38250721549","2261.99599370208","2238.83362550826","1875.45141416959","1773.88755919721","1805.5107581764","1747.88426505179","1664.30909565183","1827.6281454437","2285.69337411016","2643.80256839888","2863.96317970822","3133.31921230389","3891.89534602789","4685.62207984222","4433.85708225151","4442.29595377534","4961.80878331801","4565.26988416405","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","50.1030411675389","61.7665030779655","60.2905760852559","62.9380355515126","74.1357955282123","82.5738925016816","94.1066377413385","88.4694311469186","134.177456661303","149.244474927444","164.129827259224","188.030185610265","241.180493640741","265.370832764454","217.558462614003","189.504923653021","181.147493530002","180.098685219513","177.400317364261","223.337279592504","253.683724330997","252.530715320463","256.541051046922","304.012108461434","297.994995954209","342.745385181937","313.750539816462","201.234628788859","274.357608844331","283.999332000828","261.585139887535","267.3734292006","257.627573980928","236.096110147333","248.963062283244","307.169721877325","388.818373079503","421.17042876515","444.284643604966","496.744283095542","561.496332733851","665.054688791965","661.13171143437","673.694661381467","740.522321392116","699.341436210361","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.444834337079","874.061146109093","975.720862993772","1143.66667608705","1245.31842083175","1560.10509658262","1726.55913452495","2037.86476660159","2558.73543428134","3195.51239568261","3948.26716486393","3898.36999672329","3787.91751420461","3526.91536128748","3332.82102436915","3322.30815939598","4194.53362238002","5083.80108177028","5814.44984160101","6040.83946725816","7192.394285355","7688.02750707283","8365.01309952099","7428.47560128869","8149.41632429728","9717.50193818825","9852.31001075917","9683.14540797466","10091.2797969916","10301.4232851886","10377.0373182486","9967.79040659294","10849.7502791421","12844.5879877177","14064.2295970135","14810.035201942","15766.0929222675","18474.038167423","20895.7805043413","19636.0062766561","19695.2557239007","21985.3391588291","20793.4655133997","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1168.54862225446","1169.21277115892","1305.93995312622","1473.0080505485","1493.561830333","1507.68289314655","1539.2735775422","1576.60809074985","1587.01572228625","1528.22884636473","1673.65627063089","1899.84366880234","2178.85948306244","2497.35586770862","3009.06158655889","3744.56130690742","3527.20608867122","4004.58957243405","4689.62148888418","4896.45987414101","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1610.41563819135","1896.71977433465","2097.7495751167","2783.71207950796","3372.95707486109","3665.32743747273","4370.5975394224","5938.5838519753","7305.80983187929","6712.6236206184","6635.90802044259","7253.4520916983","7041.22459345616","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.63903395699","1435.76951202774","1495.01984063647","1121.66835570629","1137.6903523163","1465.44839833582","1485.5366959009","1533.43990322153","1670.68662479247","1172.43555204329","1072.62664504278","587.295377932299","339.5164004183","405.967715913715","631.908286477408","580.903305256059","505.596861186531","477.344050744014","445.000397036015","474.206033662186","524.037760136901","571.602018817679","646.236949137672","798.024378524982","998.756359865176","1333.8771582161","1631.90104003309","2135.81133771621","1715.3637354984","2285.64537751703","3181.10440077669","3672.96694040922","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","290.418101715057","283.965923797297","283.996587766635","249.202078974142","255.496922857841","334.22936488911","391.567783396789","175.994866333464","156.820661016359","172.763201307774","185.150139783297","197.858435445059","137.201287416944","136.145896596845","139.95382798237","140.586390975053","196.904299144784","225.250323292988","249.238606471712","254.874308465293","235.838306052375","216.922734625281","217.461487381046","234.795410327938","278.782693422123","313.10792968182","328.707399244826","362.432424809987","434.530150094595","414.110156010449","386.963165464066","511.299494155856","565.150745939723","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.896417869472","121.949657580554","122.233986651674","121.559671349713","157.591745758149","174.077318537662","176.463399997308","181.707569463766","194.431746462773","178.918588136685","182.210543585235","191.935010063318","217.592864341705","266.169743120588","321.344368147112","358.189616471331","383.443121121275","384.077928902125","375.80813739176","432.017856044058","462.174892460995","473.81319784909","461.833255634709","471.730665539341","422.923942377662","386.618907601296","442.124594138257","487.660063416825","499.515815869985","498.416641784261","503.71475536095","693.620989992278","683.989640770186","567.391871666843","580.362320562472","606.281665768306","600.131220945923","566.277076793468","539.19551176382","534.932342204849","477.698704521127","464.116728779592","460.280181665545","527.056022577555","600.062277103469","694.320082789376","939.156293525951","1008.02439539473","1107.31827495533","860.908367910116","1017.16627752181","1154.0659361228","1106.13694724689","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.904212163145","897.669287366753","1088.84757442473","1278.33037333031","1176.54682335871","1171.63609811137","1093.04065609987","1093.9778015427","1035.36655803616","1063.62519909753","1433.66773830502","1828.8394274633","2059.37361920315","2088.91008115296","2506.18493271298","2669.32628158849","2973.20538801772","2973.79360894844","3197.33695600519","3599.55175081755","3899.44243320673","3646.63784190973","3593.24156856113","3651.23107830889","3861.03854240777","3780.82884807516","3939.28186264406","4587.65610839591","5177.36646534446","5054.31811162906","5373.63055117389","6182.20011100815","7599.98667643994","6928.97201241631","7586.96953342916","8748.14416612145","8119.54695629895","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","46.2281587204666","48.3952327126829","49.576613730995","50.4312774020705","50.2266324503596","57.740939442197","63.9210758164431","64.5895066410499","57.1944714163235","60.3632390231612","64.136029670993","78.3056956518223","84.3861118007736","89.4479563186978","106.945005900532","115.707740336456","122.346422129755","142.244256239917","161.884123171704","174.840265583696","198.444289303974","193.269781483044","179.912106446085","181.725445687154","173.609922631114","155.736391303116","154.368506108282","145.161419758915","159.433196199409","174.643245166014","199.085392799547","228.167945534546","184.38870212696","211.27683359425","119.95873571227","140.249398520452","224.659542101496","255.975844228615","163.603341686451","161.260990516534","153.999638090745","147.679390390843","223.460094830029","198.113275073959","208.855763532924","213.156674537549","234.212396051749","265.99690752705","302.497318952241","345.194761444339","359.579526836732","363.64155943787","268.053911345494","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","299.108925338668","287.41469794788","292.033620194037","300.966838603564","312.222826025156","333.116324676548","344.64929986212","347.693705695721","353.436123228323","380.698394174051","392.044071306597","403.711610226399","468.090794781386","694.157177500983","839.923699103651","803.324752264172","932.848944687017","1084.05116528038","1262.78824726288","1599.67064875928","1802.62509753545","1795.689099407","1876.23364686976","2055.51100036045","2254.28926733834","2015.45032881569","1741.0620569104","1926.64385660463","2050.44857466982","2193.95863312885","2417.41660127211","2626.07956581959","3079.99683225901","3395.41424137175","3685.9933854463","4286.16894207581","4743.75310575953","4593.67169262005","3228.60139903923","3456.84805027992","4004.54595517499","3877.99665182468","4130.67801690763","4427.45973733967","4918.16673074182","5553.94358208311","6179.65822081136","7218.39745363025","8460.35728881455","7277.76275625651","8754.24281962666","10058.043016656","10432.0624748686","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2827.99634040442","2870.72585776467","3030.3395435028","3152.03544454447","3341.34670379351","3579.41396000456","3882.84502360362","4060.57278230645","4389.84952034836","4698.97336502982","5133.52965155541","5517.43370636721","6008.65236171784","6647.45413780009","7210.60058019942","7774.49041450374","8612.44442981842","9399.1604332683","10425.6715911362","11513.4314539193","12434.8805303765","13805.0967577895","14221.0304337433","15321.0104771744","16777.9227405369","17821.2791438449","18619.5395008589","19684.2271881011","21190.3933065642","22660.2005291292","23656.0224591692","24088.0550492703","24976.1720178402","25775.2542113639","26941.9633677174","27922.8223429505","29140.4163722273","30554.4294201272","31711.8729484039","33366.5147737067","35202.2756059548","35887.1389447322","36730.2783968318","38472.4724529185","40859.2803446035","43410.621281635","45743.9327229303","47609.280164324","48099.7252214702","46293.3045860202","48169.0365843166","49932.3510221964","51700.584903275","",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2141.30201046141","1885.86127137376","1706.40051325374","1783.15605342077","1461.68398538248","1178.94396909573","1278.34847677293","1551.20740694016","1632.4112577753","1594.16936963945","1660.47027564957","1699.88569447015","1874.65436338395","1825.3612258807","2025.08908205165","2117.67556577823","2047.40530181702","2067.8577914441","1878.02842694874","1822.98559391907","2059.37561327628","1836.49775338653","1716.40545990777","2488.99738507112","3298.01072352512","3582.24385995747","3886.48058301708","4234.92515350532","4183.23136937836","4133.05869947153","5078.51301987667","5692.18883074631","5785.74818236006","",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1734.7227559653","1740.6561393495","1855.43706069142","2151.11359133452","2533.79077943648","3322.36742502978","3640.82682219961","4246.27333732249","4361.73783328585","4941.31664349109","6140.20951752955","5861.18154260503","6050.30811844481","6042.56612279581","7405.38511210583","8268.93106717818","6753.9153488217","6260.34345880465","5665.97620667477","5285.08909060991","5587.08380211226","7800.40596023664","9493.48669090365","12978.1215159839","13307.3861043352","15055.4172847386","15413.9968545661","16544.2437156084","16897.2430380664","16240.240376242","18800.2086770467","18309.4844361767","16323.4338112666","15408.8120988345","14611.8328032133","12579.5951055864","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","134.704189218371","141.657215774598","150.813163609946","161.6819257455","156.254730948211","175.526078954059","177.994658299617","164.025807223987","153.656749864603","145.846457104539","147.285279500694","152.86752178342","159.232844445588","197.331048243447","208.095182172998","206.818610741324","204.136627600581","240.783516854459","321.632816285865","371.762276060641","429.965389839164","361.892652774055","327.121937424091","284.327282384071","224.096486674151","214.845120921201","276.126845488735","314.806568885343","312.368147016493","289.849850696066","319.925594249247","290.850733858197","283.545016760793","187.842518193248","176.598406091156","205.169331401018","209.247729874923","187.377737266339","203.2866957536","190.462859458582","163.640109769687","170.696162140557","183.669877944349","222.899246397685","240.217438672707","258.281760331253","266.579432307713","302.266407820873","366.63067917961","352.685114137763","359.801241957905","388.326731231388","394.775830895983","",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.8118686401026","96.8115642989981","104.19401749536","107.329217146391","112.933727012717","116.930527910125","124.021077454839","99.1666736349225","96.9582914239069","120.931166958165","223.506800516148","159.811540738029","208.644529788089","251.517904063737","401.678569542008","437.012066081108","554.952770304907","534.448247720299","525.488235031215","659.877509894001","871.145781882764","806.507818286334","661.232350780035","444.64908093759","348.526317471845","344.141075546374","240.61738823518","272.507722226164","256.375829960431","260.047556022024","321.668354073483","279.275961692624","291.284110031323","153.076176013181","171.025270438974","263.288025733013","314.73548819376","314.287644612962","273.854143172263","299.342633973548","377.500257045648","350.287821075079","457.473650476925","510.416941435543","645.925650165528","804.152366679216","1014.75696810962","1130.87978673121","1376.01591471931","1090.74628365153","1437.04890731737","1496.30331647621","1555.36061390834","",
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.043869763412","133.389992401978","142.742238387422","152.975847470579","173.365443052184","273.537867650463","285.609051616996","299.9655869682","306.857224357287","322.22834342109","324.447806455083","334.868825554237","344.344844719263","415.383129951491","560.722109940522","565.251188904164","636.64509588829","748.643608212227","694.006816706124","496.40111772621","659.689216079944","740.144633415297","714.136669108972","779.929391839377","860.961664640872","723.426192929577","760.437034933723","993.262137617517","664.429784857","250.443500778486","243.960179186023","351.368896129652","412.866949664454","394.675922796285","847.724193657773","888.61622946561","905.757016927303","905.283430291045","938.822524361133","967.06661499924","1001.25644190978","1028.29254006029","995.357983486286","1000.85741861294","1075.98337977618","1158.99700770147","1228.30484701153","1330.81811057498","1456.31034879145","1420.10516606873","1474.74881889039","1631.72392833097","1753.64236651583","",
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","1068.78458723735","1159.39235716074","1240.67789437294","1328.03664879968","1541.94736519029","1708.09635648862","1835.80142351034","1991.36068565042","2185.24865888658","2446.33545399539","2711.36201439076","3129.6274233965","3801.97309170452","4980.959757926","5845.02888319936","6821.69765613346","7384.44502047507","8575.24268423864","10424.1237518541","11855.3532519063","12775.4695593518","10671.4472803889","10256.6577719622","9893.26889170917","9241.89236378375","9194.62281636365","12768.0478702979","15478.1469635042","16436.8185262971","16115.5669938541","19721.8282425559","20130.671820841","22142.426901437","21418.4023507819","22830.0016377512","27101.9531338304","26913.5215211298","24760.9016951527","25634.6178609894","26021.63765228","24179.7314074386","24968.8174196264","27110.60685192","33177.357258652","37458.4328706261","39122.2910794797","41458.9327101763","47770.8012063144","52951.0335884429","48173.9065735784","46468.4008982083","49841.6122891579","45989.6842918829","",
"High income: nonOECD","NOC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4807.41465931729","5117.28386816796","5257.41745594042","5377.51231804357","5429.94429434229","5522.55104765978","5826.52520344677","6152.77465444335","6470.87484957262","5602.92874787784","5472.09143550727","6224.45215238024","6232.67289986863","6501.12617889625","7248.15755716215","8684.27366358032","10356.7427895687","12141.5963922626","14351.4038632913","17142.3912386118","13983.0909442508","16312.2864833972","19499.9460394588","20576.4950627399","",
